Date,Consumption
2019-02-22,103179.9137
2019-02-23,103214.3464
2019-02-24,103255.787
2019-02-25,103255.787
2019-02-26,103111.9419
2019-02-27,103624.1668
2019-02-28,103729.1281
2019-03-01,103911.3286
2019-03-02,103958.9552
2019-03-03,103958.9552
2019-03-04,103959.1552
2019-03-05,104117.7204
2019-03-06,104116.5628
2019-03-07,104428.799
2019-03-08,104255.1658
2019-03-09,104279.7467
2019-03-10,104279.7467
2019-03-11,104279.7467
2019-03-12,104347.8515
2019-03-13,104459.1176
2019-03-14,104537.8862
2019-03-15,104695.386
2019-03-16,104772.298
2019-03-17,104772.2987
2019-03-18,104772.8654
2019-03-19,104875.0239
2019-03-20,104923.9816
2019-03-21,104988.1795
2019-03-22,105141.7345
2019-03-23,105432.7904
2019-03-24,105432.7904
2019-03-25,105433.7104
2019-03-26,105192.1372
2019-03-27,104972.9499
2019-03-28,105212.0734
2019-03-29,105165.755
2019-03-30,105158.1301
2019-03-31,105157.9005
2019-04-01,105158.9416
2019-04-02,105236.8176
2019-04-03,105030.3592
2019-04-04,105080.7747
2019-04-05,105164.3151
2019-04-06,105191.1865
2019-04-07,105191.1865
2019-04-08,105191.397
2019-04-09,105384.4704
2019-04-10,105421.9075
2019-04-11,105516.237
2019-04-12,105512.0382
2019-04-13,105498.9636
2019-04-14,105465.0374
2019-04-15,105465.5374
2019-04-16,105307.6797
2019-04-17,105016.5466
2019-04-18,105200.4108
2019-04-19,104973.8192
2019-04-20,104973.8192
2019-04-21,104916.3338
2019-04-22,104916.3338
2019-04-23,105382.0985
2019-04-24,105249.5738
2019-04-25,105272.2694
2019-04-26,105142.5957
2019-04-27,104581.2214
2019-04-28,104578.8708
2019-04-29,104578.8708
2019-04-30,104549.6458
2019-05-01,104534.1971
2019-05-02,104367.9365
2019-05-03,104221.2534
2019-05-04,103596.5079
2019-05-05,103596.5079
2019-05-06,103600.2258
2019-05-07,103817.179
2019-05-08,103866.4662
2019-05-09,104041.5843
2019-05-10,104308.8967
2019-05-11,104399.374
2019-05-12,104580.1422
2019-05-13,104580.3422
2019-05-14,104832.3662
2019-05-15,104954.7437
2019-05-16,105389.1143
2019-05-17,105731.1376
2019-05-18,105867.1571
2019-05-19,105987.8047
2019-05-20,105987.8047
2019-05-21,105987.8047
2019-05-22,106289.3999
2019-05-23,106417.7699
2019-05-24,106497.298
2019-05-25,107339.3584
2019-05-26,107339.3584
2019-05-27,107341.1529
2019-05-28,108062.9737
2019-05-29,108230.6258
2019-05-30,108734.5226
2019-05-31,109338.1993
2019-06-01,109241.5338
2019-06-02,109241.5338
2019-06-03,109241.904
2019-06-04,109591.0467
2019-06-05,110014.0409
2019-06-06,110634.7041
2019-06-07,111823.8911
2019-06-08,112226.4654
2019-06-09,112226.4654
2019-06-10,112226.8629
2019-06-11,112620.1845
2019-06-12,113113.9208
2019-06-13,113541.1124
2019-06-14,113725.4313
2019-06-15,114406.2389
2019-06-16,114406.8851
2019-06-17,114449.3214
2019-06-18,114684.1069
2019-06-19,114897.444
2019-06-20,115334.3655
2019-06-21,115644.8474
2019-06-22,115739.8084
2019-06-23,115642.0703
2019-06-24,115642.2703
2019-06-25,116120.1056
2019-06-26,116818.1425
2019-06-27,117879.7616
2019-06-28,118132.649
2019-06-29,118319.5334
2019-06-30,118335.8056
2019-07-01,118335.8056
2019-07-02,118335.9577
2019-07-03,117178.7424
2019-07-04,117456.6427
2019-07-05,117511.1271
2019-07-06,118420.2325
2019-07-07,118420.2325
2019-07-08,118433.7956
2019-07-09,118911.523
2019-07-10,119087.2279
2019-07-11,119159.0006
2019-07-12,119209.8735
2019-07-13,119234.953
2019-07-14,119315.7048
2019-07-15,119318.2048
2019-07-16,119254.9241
2019-07-17,119267.3966
2019-07-18,119425.3119
2019-07-19,119570.8606
2019-07-20,119496.2554
2019-07-21,119465.9919
2019-07-22,119466.3077
2019-07-23,119541.3899
2019-07-24,119235.5191
2019-07-25,119104.9883
2019-07-26,118976.7698
2019-07-27,118808.1779
2019-07-28,118808.1779
2019-07-29,118808.9567
2019-07-30,118886.2882
2019-07-31,118719.1264
2019-08-01,118570.2834
2019-08-02,118474.656
2019-08-03,118475.3303
2019-08-04,118475.3303
2019-08-05,118424.8682
2019-08-06,118425.0787
2019-08-07,118092.5614
2019-08-08,117757.2708
2019-08-09,117476.853
2019-08-10,117443.1064
2019-08-11,117443.1064
2019-08-12,117443.6529
2019-08-13,117227.1035
2019-08-14,116999.4409
2019-08-15,116811.0552
2019-08-16,116186.9396
2019-08-17,115988.861
2019-08-18,115988.861
2019-08-19,116005.425
2019-08-20,116041.4204
2019-08-21,116111.5317
2019-08-22,116054.269
2019-08-23,115911.821
2019-08-24,115864.6044
2019-08-25,115727.3407
2019-08-26,115728.1953
2019-08-27,115639.7698
2019-08-28,115341.2976
2019-08-29,115417.9123
2019-08-30,115392.5024
2019-08-31,114626.0208
2019-09-01,114626.0208
2019-09-02,114626.0208
2019-09-03,114626.0208
2019-09-04,114598.7356
2019-09-05,114529.72
2019-09-06,114359.3787
2019-09-07,114675.4393
2019-09-08,114638.3088
2019-09-09,114639.3777
2019-09-10,114456.8792
2019-09-11,114380.2972
2019-09-12,113821.7188
2019-09-13,113508.5293
2019-09-14,113268.8118
2019-09-15,113225.8316
2019-09-16,113231.138
2019-09-17,113164.0118
2019-09-18,112766.832
2019-09-19,112885.6832
2019-09-20,112563.8156
2019-09-21,112186.0202
2019-09-22,112186.0202
2019-09-23,112190.078
2019-09-24,111216.1266
2019-09-25,110622.1773
2019-09-26,110202.9583
2019-09-27,109884.1875
2019-09-28,109634.5453
2019-09-29,109634.5453
2019-09-30,109450.1625
2019-10-01,109174.3601
2019-10-02,108356.9831
2019-10-03,106524.0207
2019-10-04,105820.1672
2019-10-05,105712.4254
2019-10-06,105712.4254
2019-10-07,105725.4134
2019-10-08,105715.8997
2019-10-09,105010.7058
2019-10-10,104660.1577
2019-10-11,104488.8208
2019-10-12,104331.2908
2019-10-13,104356.3048
2019-10-14,104349.151
2019-10-15,104349.3924
2019-10-16,104265.8663
2019-10-17,103704.0477
2019-10-18,103534.7349
2019-10-19,103441.2141
2019-10-20,103432.466
2019-10-21,103433.3676
2019-10-22,103146.7485
2019-10-23,103005.1384
2019-10-24,102639.3153
2019-10-25,102686.6418
2019-10-26,102883.8489
2019-10-27,102906.9646
2019-10-28,103005.4054
2019-10-29,103162.8955
2019-10-30,105484.2778
2019-10-31,105478.1299
2019-11-01,105433.0487
2019-11-02,105306.8426
2019-11-03,105306.8426
2019-11-04,105306.8426
2019-11-05,105147.4114
2019-11-06,105043.8413
2019-11-07,105097.8385
2019-11-08,106806.4989
2019-11-09,106914.5312
2019-11-10,106914.5312
2019-11-11,106914.899
2019-11-12,106761.0501
2019-11-13,106657.3729
2019-11-14,106605.2455
2019-11-15,106626.1932
2019-11-16,106565.3358
2019-11-17,106586.6483
2019-11-18,106310.1298
2019-11-19,106419.5094
2019-11-20,106351.5275
2019-11-21,106213.9554
2019-11-22,106241.5279
2019-11-23,106272.0464
2019-11-24,106239.5044
2019-11-25,106232.2672
2019-11-26,105705.6823
2019-11-27,105930.5124
2019-11-28,105681.317
2019-11-29,105328.6262
2019-11-30,105099.3496
2019-12-01,105131.2673
2019-12-02,105131.4673
2019-12-03,104847.3004
2019-12-04,103837.1797
2019-12-05,103817.7506
2019-12-06,103843.9824
2019-12-07,103245.261
2019-12-08,103245.261
2019-12-09,103255.6653
2019-12-10,103222.6763
2019-12-11,103062.6556
2019-12-12,102904.2104
2019-12-13,102866.9666
2019-12-14,102704.561
2019-12-15,102699.0255
2019-12-16,102695.9755
2019-12-17,102690.1989
2019-12-18,102464.979
2019-12-19,101908.4133
2019-12-20,101853.8669
2019-12-21,101761.8584
2019-12-22,101763.2273
2019-12-23,101763.2273
2019-12-24,101424.7004
2019-12-25,101457.4831
2019-12-26,101457.4831
2019-12-27,101457.4831
2019-12-28,101127.9189
2019-12-29,101129.5489
2019-12-30,101135.6156
2019-12-31,101173.0074
2020-01-01,101441.0989
2020-01-02,101441.6283
2020-01-03,102065.793
2020-01-04,102098.5953
2020-01-05,102126.6394
2020-01-06,102066.7612
2020-01-07,101924.6544
2020-01-08,101854.9346
2020-01-09,101851.1411
2020-01-10,101904.01
2020-01-11,101894.5498
2020-01-12,101894.5498
2020-01-13,101811.4992
2020-01-14,101781.2276
2020-01-15,101860.1896
2020-01-16,101997.3167
2020-01-17,102141.9539
2020-01-18,102234.7577
2020-01-19,102234.7577
2020-01-20,102231.8922
2020-01-21,102410.4412
2020-01-22,103250.5283
2020-01-23,103366.0384
2020-01-24,103362.1834
2020-01-25,103423.4369
2020-01-26,103472.698
2020-01-27,103472.785
2020-01-28,103400.6892
2020-01-29,103648.1647
2020-01-30,103662.3267
2020-01-31,103716.9313
2020-02-01,103609.0238
2020-02-02,103609.0238
2020-02-03,103500.9088
2020-02-04,103485.1563
2020-02-05,103534.5486
2020-02-06,102761.5709
2020-02-07,102342.7577
2020-02-08,102453.5129
2020-02-09,102453.5129
2020-02-10,102467.6956
2020-02-11,102436.5769
2020-02-12,102437.7356
2020-02-13,102639.551
2020-02-14,102676.7218
2020-02-15,102535.5606
2020-02-16,102540.0291
2020-02-17,102540.0291
2020-02-18,102540.4291
2020-02-19,102546.2196
2020-02-20,102450.7976
2020-02-21,102460.6192
2020-02-22,102303.2545
2020-02-23,102303.9403
2020-02-24,102304.0653
2020-02-25,102237.405
2020-02-26,102274.6794
2020-02-27,102215.3975
2020-02-28,102340.5227
2020-02-29,102427.5404
2020-03-01,102428.2501
2020-03-02,102428.2846
2020-03-03,102306.6666
2020-03-04,102265.9072
2020-03-05,102048.7639
2020-03-06,102022.5502
2020-03-07,102101.4431
2020-03-08,102101.4431
2020-03-09,102102.5369
2020-03-10,102203.6821
2020-03-11,102287.364
2020-03-12,102206.4152
2020-03-13,102302.9779
2020-03-14,102006.7054
2020-03-15,101926.6546
2020-03-16,101910.3959
2020-03-17,101759.8648
2020-03-18,101767.3745
2020-03-19,101704.1313
2020-03-20,101775.2615
2020-03-21,101868.5308
2020-03-22,101868.5308
2020-03-23,101868.5308
2020-03-24,101190.8448
2020-03-25,100482.6114
2020-03-26,100002.3308
2020-03-27,98978.50841
2020-03-28,99097.97812
2020-03-29,99097.97812
2020-03-30,99192.06602
2020-03-31,99338.72412
2020-04-01,99206.63067
2020-04-02,98711.68575
2020-04-03,98769.62351
2020-04-04,99045.81635
2020-04-05,99045.81635
2020-04-06,99045.81635
2020-04-07,98992.83454
2020-04-08,99103.15189
2020-04-09,99112.06602
2020-04-10,99152.60081
2020-04-11,99152.60081
2020-04-12,99071.48762
2020-04-13,99071.48762
2020-04-14,99071.48762
2020-04-15,98838.7004
2020-04-16,98895.93749
2020-04-17,98733.6666
2020-04-18,98848.9916
2020-04-19,98848.9916
2020-04-20,98848.9916
2020-04-21,98843.11342
2020-04-22,98916.23104
2020-04-23,99295.51817
2020-04-24,99774.61128
2020-04-25,100063.1491
2020-04-26,100103.4062
2020-04-27,100103.5527
2020-04-28,100145.3911
2020-04-29,100274.44
2020-04-30,100479.5173
2020-05-01,100850.2709
2020-05-02,100910.9323
2020-05-03,100910.9323
2020-05-04,100912.3121
2020-05-05,101158.6067
2020-05-06,101630.191
2020-05-07,102172.2149
2020-05-08,103072.6473
2020-05-09,103250.5018
2020-05-10,103459.6683
2020-05-11,103460.7483
2020-05-12,103735.6432
2020-05-13,104088.6799
2020-05-14,105081.6029
2020-05-15,105624.5453
2020-05-16,105878.7954
2020-05-17,105878.7954
2020-05-18,105878.7954
2020-05-19,105879.7193
2020-05-20,107409.3968
2020-05-21,108206.5057
2020-05-22,108863.9052
2020-05-23,110017.1553
2020-05-24,110388.193
2020-05-25,110389.7901
2020-05-26,110335.469
2020-05-27,110464.6318
2020-05-28,111009.4318
2020-05-29,111503.2692
2020-05-30,112856.2934
2020-05-31,112966.512
2020-06-01,113154.3962
2020-06-02,113927.2383
2020-06-03,115288.2774
2020-06-04,117347.0183
2020-06-05,118344.1549
2020-06-06,119272.9034
2020-06-07,119872.9487
2020-06-08,119872.9487
2020-06-09,120332.0833
2020-06-10,121338.1209
2020-06-11,122270.5866
2020-06-12,122598.8017
2020-06-13,122629.6987
2020-06-14,122629.6987
2020-06-15,122630.3098
2020-06-16,123286.6151
2020-06-17,124526.417
2020-06-18,126140.9153
2020-06-19,126758.6577
2020-06-20,126820.8693
2020-06-21,126820.8693
2020-06-22,126821.3193
2020-06-23,127756.1187
2020-06-24,128253.9058
2020-06-25,131057.1014
2020-06-26,132036.8656
2020-06-27,132095.2926
2020-06-28,132282.1166
2020-06-29,132565.5283
2020-06-30,133183.6995
2020-07-01,133594.3511
2020-07-02,133598.2702
2020-07-03,135002.3896
2020-07-04,135127.9755
2020-07-05,135697.4648
2020-07-06,135780.4265
2020-07-07,135577.9718
2020-07-08,134957.0356
2020-07-09,134197.87
2020-07-10,133249.0301
2020-07-11,133212.5438
2020-07-12,133212.5438
2020-07-13,133212.284
2020-07-14,132777.8289
2020-07-15,132482.7499
2020-07-16,132356.4455
2020-07-17,132323.6829
2020-07-18,131672.4137
2020-07-19,131365.8459
2020-07-20,131365.8159
2020-07-21,131368.6838
2020-07-22,130924.417
2020-07-23,130360.912
2020-07-24,129478.2525
2020-07-25,129452.5371
2020-07-26,129452.5371
2020-07-27,129494.2481
2020-07-28,128790.7861
2020-07-29,127688.0832
2020-07-30,127212.8915
2020-07-31,126972.0302
2020-08-01,126460.1257
2020-08-02,126460.1257
2020-08-03,126460.1257
2020-08-04,126460.1972
2020-08-05,125774.0659
2020-08-06,124947.714
2020-08-07,124476.5147
2020-08-08,123544.5478
2020-08-09,123432.7974
2020-08-10,123157.3988
2020-08-11,122855.8065
2020-08-12,122688.9143
2020-08-13,122628.8045
2020-08-14,122508.7249
2020-08-15,122024.2728
2020-08-16,122022.0808
2020-08-17,122022.0808
2020-08-18,121759.0647
2020-08-19,121738.7276
2020-08-20,121695.6258
2020-08-21,121444.0999
2020-08-22,121946.1923
2020-08-23,121946.1923
2020-08-24,121946.4256
2020-08-25,121741.143
2020-08-26,121086.6316
2020-08-27,118444.7436
2020-08-28,117736.9939
2020-08-29,117248.8005
2020-08-30,117172.7614
2020-08-31,117165.0869
2020-09-01,116737.0168
2020-09-02,116047.5641
